Copper (I) hydride, CuH, SFP ISIS, Inorganic Chemistry, 54 (2015) 2213-2220
C (CM-1)   COUNTS           ERROR
24.195	0.126001		0.0313928
24.316	0.0968339		0.0268006
24.4376	0.122456		0.0299266
24.5597	0.110603		0.0288141
24.6825	0.085786		0.0262048
24.806	0.106045		0.0282896
24.93 	0.121533		0.0298732
25.0546	0.117129		0.0288634
25.1799	0.142302		0.0311797
25.3058	0.116934		0.0291481
25.4323	0.12332		0.0294167
25.5595	0.176831		0.0344805
25.6873	0.100641		0.0257387
25.8157	0.06327		0.0204551
25.9448	0.0819418		0.0237648
26.0745	0.108031		0.0273536
26.2049	0.129651		0.0295843
26.3359	0.103362		0.0258002
26.4676	0.0952504		0.0244495
26.5999	0.0784153		0.02155
26.7329	0.0961901		0.0244912
26.8666	0.0633578		0.0197783
27.0009	0.13262		0.0286498
27.136	0.0890186		0.0230455
27.2716	0.110267		0.024832
27.408	0.0776259		0.0204103
27.545	0.068583		0.0193803
27.6828	0.0967142		0.0231847
27.8212	0.0894583		0.0221846
27.9603	0.105298		0.0235763
28.1001	0.0884268		0.0222589
28.2406	0.0966631		0.0229033
28.3818	0.0641064		0.01754
28.5237	0.0875592		0.0215316
28.6663	0.0721108		0.01921
28.8096	0.0951374		0.0218108
28.9537	0.0647082		0.0172626
29.0985	0.0987118		0.021872
29.2439	0.0789613		0.0196485
29.3902	0.0805156		0.0197199
29.5371	0.0723845		0.018784
29.6848	0.0840134		0.0198077
29.8332	0.0766324		0.0188462
29.9824	0.0818179		0.0192916
30.1323	0.0751937		0.0188452
30.283	0.0886413		0.01995
30.4344	0.0906597		0.0205494
30.5866	0.0991142		0.0206082
30.7395	0.0822987		0.0190602
30.8932	0.0586396		0.0155628
31.0476	0.0630636		0.0161338
31.2029	0.0929315		0.0198407
31.3589	0.0966477		0.0196961
31.5157	0.0563222		0.0150233
31.6733	0.0648227		0.0161747
31.8316	0.0625745		0.0158282
31.9908	0.0821788		0.0181662
32.1508	0.0930219		0.0190434
32.3115	0.0565754		0.0149169
32.4731	0.0622689		0.014779
32.6354	0.0909348		0.0181289
32.7986	0.0845802		0.0175741
32.9626	0.0767539		0.0162819
33.1274	0.0893414		0.0180662
33.293	0.0535199		0.0143514
33.4595	0.0579752		0.0145337
33.6268	0.0689561		0.0158541
33.7949	0.0903778		0.0173488
33.9639	0.062623		0.0148141
34.1337	0.0723138		0.016092
34.3044	0.067187		0.0148819
34.4759	0.0844204		0.0162636
34.6483	0.0444152		0.0120868
34.8216	0.0722139		0.0151812
34.9957	0.0777784		0.0157439
35.1706	0.0567782		0.0129476
35.3465	0.0683835		0.0145045
35.5232	0.0572724		0.0133252
35.7008	0.0502246		0.0124975
35.8793	0.0674198		0.0143869
36.0587	0.0529567		0.0123386
36.239	0.0623559		0.0134508
36.4202	0.0579646		0.0131444
36.6023	0.0695495		0.0143777
36.7853	0.0579401		0.0130359
36.9693	0.0647595		0.0131906
37.1541	0.0614577		0.012989
37.3399	0.0496598		0.0113147
37.5266	0.0591918		0.0126561
37.7142	0.0682306		0.0134983
37.9028	0.0480147		0.0112751
38.0923	0.0599836		0.012347
38.2828	0.0664672		0.0131894
38.4742	0.0659991		0.0130257
38.6666	0.0652377		0.0126601
38.8599	0.066008		0.0129513
39.0542	0.0604804		0.0122713
39.2495	0.067925		0.0129947
39.4457	0.0753872		0.0136138
39.6429	0.062429		0.0122685
39.8411	0.0566153		0.0116734
40.0403	0.0540215		0.0113217
40.2406	0.0429846		0.00985981
40.4418	0.0943412		0.0148958
40.644	0.0749836		0.0131104
40.8472	0.0523428		0.010792
41.0514	0.0618073		0.0116189
41.2567	0.0474205		0.0101682
41.463	0.0605214		0.0115149
41.6703	0.0641404		0.0119008
41.8786	0.0564225		0.0108403
42.088	0.0642758		0.0116549
42.2985	0.0556112		0.0109332
42.51	     0.056103		0.0107336
42.7225	0.0499817		0.0101066
42.9361	0.0633277		0.0115502
43.1508	0.0600767		0.0111937
43.3665	0.0490935		0.00990175
43.5834	0.0723507		0.0121105
43.8013	0.0558935		0.01059
44.0203	0.0542425		0.0103537
44.2404	0.0618499		0.0109571
44.4616	0.0676999		0.0113607
44.6839	0.0804281		0.0124442
44.9073	0.0523383		0.00994379
45.1319	0.0700492		0.0117121
45.3575	0.0666489		0.0111921
45.5843	0.0745989		0.011796
45.8122	0.0606307		0.0106485
46.0413	0.0653477		0.010822
46.2715	0.0464468		0.00916385
46.5029	0.0735818		0.0114323
46.7354	0.0514977		0.00947462
46.9691	0.0549825		0.00973377
47.2039	0.0567546		0.00990001
47.4399	0.0606493		0.0103408
47.6771	0.0531494		0.00954117
47.9155	0.0617959		0.0101915
48.1551	0.0693549		0.0108578
48.3959	0.0648293		0.010517
48.6378	0.0687498		0.0106688
48.881	0.0809108		0.0115889
49.1254	0.0647536		0.0103858
49.3711	0.0632314		0.0102748
49.6179	0.067416		0.0104475
49.866	0.0653959		0.0102792
50.1153	0.0660799		0.0102919
50.3659	0.0671503		0.0103362
50.6177	0.0785483		0.0111802
50.8708	0.0770749		0.0110662
51.1252	0.0866036		0.0116869
51.3808	0.0832332		0.0113412
51.6377	0.0705095		0.0103977
51.8959	0.071684		0.0104332
52.1554	0.0614135		0.00968711
52.4162	0.083793		0.0111506
52.6782	0.0759773		0.0107163
52.9416	0.0608986		0.00955792
53.2063	0.0544329		0.00899167
53.4724	0.0965865		0.0119703
53.7397	0.076979		0.0107274
54.0084	0.0695833		0.0100598
54.2785	0.0599686		0.00928291
54.5499	0.0714641		0.0100256
54.8226	0.0595417		0.0091445
55.0967	0.0654324		0.00974631
55.3722	0.0656288		0.0096324
55.6491	0.079695		0.0106782
55.9273	0.0798555		0.0105197
56.207	0.0790283		0.0104671
56.488	0.0852325		0.0108399
56.7704	0.0760996		0.010242
57.0543	0.0748175		0.0101157
57.3396	0.0758487		0.0101416
57.6263	0.065732		0.00943228
57.9144	0.0778546		0.0101849
58.204	0.0897745		0.0110501
58.495	0.0743287		0.00994221
58.7874	0.0708498		0.00968952
59.0814	0.0634793		0.0091409
59.3768	0.0564894		0.00856878
59.6737	0.0833117		0.0104252
59.972	0.0800901		0.0101257
60.2719	0.0974651		0.0111698
60.5733	0.0805448		0.0101016
60.8761	0.0795103		0.0100287
61.1805	0.0909068		0.0107323
61.4864	0.0779703		0.00987521
61.7938	0.0905237		0.0106214
62.1028	0.0918721		0.0106976
62.4133	0.0867644		0.0102831
62.7254	0.0920369		0.0105707
63.039	0.0952735		0.0107486
63.3542	0.0984054		0.0109443
63.671	0.0943178		0.0106359
63.9893	0.0695928		0.0090273
64.3093	0.0820142		0.00982929
64.6308	0.0806979		0.00970107
64.954	0.0901899		0.0102596
65.2788	0.0808511		0.0096329
65.6052	0.0795176		0.00961128
65.9332	0.101622		0.0108401
66.2628	0.114761		0.0114007
66.5942	0.0951318		0.010303
66.9271	0.0848368		0.00970428
67.2618	0.0962249		0.0103716
67.5981	0.102642		0.0107223
67.9361	0.0947868		0.0102048
68.2757	0.0963191		0.0102511
